movie_rank,movie_title,year,director,synopsis,critic_id,star_rating,review_text,review_char_len,review_word_len,true_label,pred_label,pred_score,pred_label_thresh,review_len,review_word_count,emoji_count,has_emoji,caps_ratio,has_url,exclam_count,question_count,language,alpha_ratio,low_text_content
162,The Lives of Others,2006,Florian Henckel von Donnersmarck,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,5,4.0,"Governments can really smother,When playing the role of Big Brother.They'll usually swear,It's cause they care,All about ""The Lives of Others"".",143,26,positive,negative,0.5393584966659546,neutral,143,20,0,False,0.08695652173913043,False,0,0,en,0.8041958041958042,False
162,The Lives of Others,2006,Florian Henckel von Donnersmarck,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,6,4.0,Pure and prime example of men need therapy cinema,49,9,positive,negative,0.8755680322647095,negative,49,9,0,False,0.024390243902439025,False,0,0,en,0.8367346938775511,False
162,The Lives of Others,2006,Florian Henckel von Donnersmarck,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,7,5.0,Okay I think this has gotta be up there as one of my favorite movies. 4.5 stars last time but it gets the full 5 now. One full star just for the ending alone. A 30 minute epilogue with multiple “# years later” done really well. East Germans do be snitching!!!!!!!!!!,266,51,positive,positive,0.9701350927352905,positive,266,51,0,False,0.031088082901554404,False,10,0,en,0.7255639097744361,False
162,The Lives of Others,2006,Florian Henckel von Donnersmarck,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,8,5.0,"""To think that people like you ruled a country""This is a stunning debut in which the director creates an atmosphere which made me think that this really was 1984!!! It has excellent performances aided by some beautiful western classical music at the right moments; in certain aspects it reminded me of Harry Caul.This winner of the Best Foreign Film at the Academy Awards is a powerful look at lives crumbling and resurrected under a strict regime.",448,78,positive,positive,0.8665226101875305,positive,448,76,0,False,0.030470914127423823,False,3,0,en,0.8058035714285714,False
162,The Lives of Others,2006,Florian Henckel von Donnersmarck,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,9,5.0,"Perfectly cast, perfectly paced, perfectly set, perfectly intense, perfectly shot, perfect ending. In a nutshell, this is a perfect film.",137,20,positive,positive,0.9860724210739136,positive,137,20,0,False,0.01818181818181818,False,0,0,en,0.8029197080291971,False
162,The Lives of Others,2006,Florian Henckel von Donnersmarck,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,10,5.0,"An all-time favourite of mine and one which never fails to move me and leave me emotionally shaken. Surprising really that a film whose primary colour palette consists mainly of greys and browns can elicit such a colourful reaction but the story, the setting, the characters and the superb performances all contribute towards making this a truly poignant and unforgettable experience. Made even more so by the very sad loss soon after it's release of the lead actor, Ulrich Muhe.Highly recommended.",498,84,positive,positive,0.9405215978622437,positive,498,81,0,False,0.014669926650366748,False,0,0,en,0.821285140562249,False
162,The Lives of Others,2006,Florian Henckel von Donnersmarck,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,11,4.5,"Mercy Without PraiseA lesson in history and humanity that is a touch sentimental at times nor entirely convincing that a Stasi agent in his 40's should suddenly develop a spontaneous empathy. Still, that's the strange world of non-fiction for you.Conservatively written and assuredly made its a very safe and accessible film never putting a foot wrong and pacing well between its account and its pauses for poignance. An insightful performance by Ulrich Muhe as a the meek doppelgänger of Kevin Spacey.",502,85,positive,neutral,0.6009984612464905,neutral,502,81,0,False,0.02912621359223301,False,0,0,en,0.8207171314741036,False
162,The Lives of Others,2006,Florian Henckel von Donnersmarck,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,12,4.5,"A quietly thrilling and constantly engaging film.Ulrich Mühe's performance is one of the most underrated of all time in my opinion. It's so subtle, yet it conveys so much about the emotional journey his character goes through.",226,40,positive,positive,0.97184157371521,positive,226,37,0,False,0.021739130434782608,False,0,0,en,0.8141592920353983,False
162,The Lives of Others,2006,Florian Henckel von Donnersmarck,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,13,5.0,"To HGW XX/7, in gratitude.I didn't actually expect a political thriller to elicit such intense emotions from me. In the end, I was taken aback. This is the essence of humanity.",176,34,positive,positive,0.6834927797317505,positive,176,31,0,False,0.072992700729927,False,0,0,en,0.7784090909090909,False
162,The Lives of Others,2006,Florian Henckel von Donnersmarck,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,14,4.5,The humanity is strong with this one.,37,7,positive,positive,0.8414963483810425,positive,37,7,0,False,0.03333333333333333,False,0,0,en,0.8108108108108109,False
162,The Lives of Others,2006,Florian Henckel von Donnersmarck,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,15,3.0,"""Thank God this doesn't happen in the US! Alexa, play Despacito""",64,12,neutral,negative,0.5024715662002563,neutral,64,11,0,False,0.12244897959183673,False,1,0,en,0.765625,False
162,The Lives of Others,2006,Florian Henckel von Donnersmarck,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,16,3.0,"no big deal. at all. this was incredibly average, considering my expectations due to all the acclamation it got. a bit too long, but it's entertaining enough for a 3",165,31,neutral,negative,0.3801341950893402,negative,165,30,0,False,0.0,False,0,0,en,0.7818181818181819,False
162,The Lives of Others,2006,Florian Henckel von Donnersmarck,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,17,5.0,"Tenía esta película en mi lista desde hace mucho y ahora me cuestiono por qué la postergué tanto.Un thriller político y humano que se desliza con sumo control y elegancia durante su extenso metraje sin que éste haga caer al espectador en el tedio en ningún momento.El guión es magnífico, demostrando que incluso en medio de la persecución ideológica y la guerra, la empatía continúa existiendo y la clemencia es posible. Un relato de valentía, de rebeldía, de búsquedas y de significados profundos. Un relato por el que vale la pena dejarse sacudir y conmover.",560,97,positive,neutral,0.8142679333686829,neutral,560,95,0,False,0.010940919037199124,False,0,0,es,0.8160714285714286,False
162,The Lives of Others,2006,Florian Henckel von Donnersmarck,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,18,4.5,"Lives of Others shows one's self inner conflict of commitment and human consciousness. As the chapters unfold, our protagonist starts questioning what his life has been about. He starts rediscovering his morality and whether being a human at all costs is the right thing to do. Filmmaking at its finest with a conclusion that lingers with you for a long time after the credits roll. Feeling a solid 9",400,70,positive,neutral,0.7882084250450134,neutral,400,69,0,False,0.018461538461538463,False,0,0,en,0.8125,False
162,The Lives of Others,2006,Florian Henckel von Donnersmarck,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,19,1.0,"This review may contain spoilers. I can handle the truth.  incredible how this film is boring, sexist, AND anti-communist at the same time. drenched in the painfully liberal german disdain for the GDR [will be part of an essay on anti-communism in german film in the future]. anyways, great example of german oscarbait!",319,55,negative,negative,0.7847491502761841,negative,319,53,0,False,0.031496062992125984,False,1,0,en,0.7962382445141066,False
162,The Lives of Others,2006,Florian Henckel von Donnersmarck,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,20,4.0,"That guy looked like Kevin Spacey and had a voice similar to Stanley Tucci. I COULDN'T HELP IT😂Brilliant film, smart writing and an acting masterclass if you ask me. Kinda loved it.",181,34,positive,positive,0.9710291028022766,positive,181,32,1,True,0.14583333333333334,False,0,0,en,0.7955801104972375,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",1,4.5,"""There is no America. There is no democracy. There is only IBM, and ITT, and AT&T, and DuPont, Dow, Union Carbide, and Exxon.""This film is 40 years old, and the above quote rings just as true today as it did back then. It is scary how pertinent this scarily-prescient film still feels today.",291,56,positive,neutral,0.49119317531585693,neutral,291,53,0,False,0.09502262443438914,False,0,0,en,0.7594501718213058,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",2,4.5,good thing that instead of working in media I am [checks notes] unemployed,74,13,positive,positive,0.6645302772521973,positive,74,13,0,False,0.016666666666666666,False,0,0,en,0.8108108108108109,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",3,3.5,faye dunaway would be a great shiv(i promise i’ll stop referencing succession eventually),89,15,neutral,positive,0.8370193839073181,positive,89,13,0,False,0.0,False,0,0,en,0.8314606741573034,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",4,4.5,"“He's saying that life is bullshit, and it is, so what are you screaming about?”Lmao",84,17,positive,negative,0.7984592914581299,negative,84,15,0,False,0.03125,False,0,1,en,0.7619047619047619,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",5,4.5,Why Network works:* Faye Dunaway* Faye Dunaway’s monologues* Faye Dunaway’s outrageous personality * It examines the causes and effects of media* This movie as a whole feels like a warning * Sidney Lumet can do no wrong* That is some emotion right there!* Peter Finch and William Holden* THE Peter Finch monologue,313,52,positive,positive,0.9182170629501343,positive,313,52,0,False,0.08835341365461848,False,1,0,en,0.7955271565495208,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",6,4.0,"""There is no America. There is no democracy. There is only IBM, and ITT, and AT&T, and DuPont, Dow, Union Carbide, and Exxon.""",126,24,positive,negative,0.593407154083252,neutral,126,23,0,False,0.20652173913043478,False,0,0,en,0.7301587301587301,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",7,4.0,these white people yelling made several points...,49,7,positive,neutral,0.668202817440033,neutral,49,7,0,False,0.0,False,0,0,en,0.8163265306122449,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",8,5.0,"“The world is a college of corporations, inexorably determined by the immutable bylaws of business. The world is a business, Mr. Beale. It has been since man crawled out of the slime. And our children will live, Mr. Beale, to see that... perfect world... in which there's no war or famine, oppression or brutality. One vast and ecumenical holding company, for whom all men will work to serve a common profit, in which all men will hold a share of stock. All necessities provided, all anxieties tranquilized, all boredom amused.”",528,91,positive,neutral,0.4848618805408478,neutral,528,90,0,False,0.024213075060532687,False,0,0,en,0.7821969696969697,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",9,4.5,"For the longest time, the 70s felt like the decade we escaped. Now it feels like the last chance we had to save ourselves.",122,24,positive,negative,0.6376506686210632,negative,122,24,0,False,0.02127659574468085,False,0,0,en,0.7704918032786885,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",10,5.0,"Magnificent. Masterful. Perfect. There is no better screenplay that has ever been written, period. And honestly I’m not sure how Chayefsky was able to... live... in a world... when he had clearly seen the future. What a thing this cinema is.",241,42,positive,positive,0.9535825252532959,positive,241,41,0,False,0.043478260869565216,False,0,0,en,0.7634854771784232,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",11,4.5,guess you could say that Howard Beale is 1 Angry Man,52,11,positive,neutral,0.6186731457710266,neutral,52,11,0,False,0.0975609756097561,False,0,0,en,0.7884615384615384,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",12,4.0,"Old white men in the 1970s all looked the same didn't they? Sure had some snappy dialogue though""I'm mad as hell and I'm not gonna take this anymore!""",150,32,positive,negative,0.8722273111343384,negative,150,28,0,False,0.03571428571428571,False,1,1,en,0.7466666666666667,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",13,4.5,Things are much better now,26,5,positive,positive,0.8955385088920593,positive,26,5,0,False,0.045454545454545456,False,0,0,en,0.8461538461538461,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",14,4.0,"1976 movie: we live in a society me: now that i have pondered over this for a bit, i find myself more aware of my environment and the mechanisms manipulating me2019 movie: we live in a society me: no u",201,40,positive,neutral,0.7854349613189697,neutral,201,40,0,False,0.0,False,0,0,en,0.7412935323383084,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",15,3.0,"Lots of yelling. Kind of messy. Lots of fun, except when it’s not",65,14,neutral,neutral,0.3527494966983795,neutral,65,13,0,False,0.061224489795918366,False,0,0,en,0.7538461538461538,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",16,5.0,"A raging, haywire and socially anarchic satire that is executed with mythic intensity and entertains as a gorgeous mess. Lumet interprets and masters the vivid idea of when discombobulation and anger meet, that being the state of mind that almost all human beings face, visually and narratively ensuring that it’ll get more intense and prominent with time. Through this, the audience is given a force of calculated instability that runs within the workplace and sees the backstories and personalities of each ingredient. There’s such a damaging, critiquing effect over each moment yet the chaos is what makes it so entertaining.",628,102,positive,neutral,0.5750906467437744,neutral,628,100,0,False,0.007722007722007722,False,0,0,en,0.8248407643312102,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",17,4.5,"What’d you think about Peter Finch’s powerhouse performance as the “mad prophet” Howard Beale?JUST AS RELEVANT TODAY AS IT WAS FORTY-FIVE YEARS AGOCouldn’t agree more!  What’d you think about Faye Dunaway’s performance as the career-obsessed, emotionally stunted Diane Christensen?JUST AS RELEVANT TODAY AS IT WAS FORTY-FIVE YEARS AGOHmmm. Ok. I get that part. Surely William Holden’s performance as the over-the-hill philanderer Max Schumacher struck more of an emotional chor-JUST AS RELEVANT TODAY AS IT WAS FORTY-FIVE YEARS AGOYou’ve convinced me! I’m all in. Do you mind writing my Do the Right Thing review for me?Sidney Lumet Ranked",639,115,positive,positive,0.7559514045715332,positive,639,97,0,False,0.3048543689320388,False,2,3,en,0.8059467918622848,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",18,5.0,"The revolution will be televised. And marketed. It will be massaged and scrubbed. The manifesto will be broken down into easily digestible soundbites, infographics and memes. Performance metrics will be taken.Please send in photos and tell us your experience of the revolution.More at ten.",289,46,positive,neutral,0.811576247215271,neutral,289,44,0,False,0.029411764705882353,False,0,0,en,0.8235294117647058,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",19,4.0,in desperate need to know what the roy siblings think about this,64,12,positive,neutral,0.5399817824363708,neutral,64,12,0,False,0.0,False,0,0,en,0.828125,False
163,Network,1976,Sidney Lumet,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",20,3.0,"Loved Peter Finch’s acting in this, his scenes made the movie, especially the I’m mad as hell scene is one I won’t forget. What an acting. Everything in between was kinda boring, the message is clear that its all about views, but that’s nothing new. Although its crazy how relevant it still is today. I wished it kinda focused more on Finch’s speeches and the impact of that since that were the highlights for sure.",415,80,neutral,positive,0.9277974367141724,positive,415,75,0,False,0.03058103975535168,False,0,0,en,0.7879518072289157,False
164,Metropolis,1927,Fritz Lang,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",1,4.0,Reportedly one of Adolf Hitler's favourite films. A part of me thinks he didn't quite get it...,95,19,positive,negative,0.4782487154006958,neutral,95,17,0,False,0.0547945205479452,False,0,0,en,0.7684210526315789,False
164,Metropolis,1927,Fritz Lang,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",2,5.0,"for a silent film, it sure had a lot to say",43,11,positive,neutral,0.582131028175354,neutral,43,11,0,False,0.0,False,0,0,en,0.7441860465116279,False
164,Metropolis,1927,Fritz Lang,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",3,3.5,they hate to see a devilish girlbossified robot winning,55,9,neutral,negative,0.8611397743225098,negative,55,9,0,False,0.0,False,0,0,en,0.8545454545454545,False
164,Metropolis,1927,Fritz Lang,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",4,4.0,Just me or could you cut the sexual tension between Freder and Josaphat with a KNIFE,84,16,positive,negative,0.577795684337616,neutral,84,16,0,False,0.11594202898550725,False,0,0,en,0.8214285714285714,False
164,Metropolis,1927,Fritz Lang,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",5,4.0,"maria: ""yeah i'm looking for a mr. rotwang, first name C.A....""moe: ""hey, anybody here C.A. ROTWANG??! cmon guys, i wanna C.A. ROTWANG!!""",137,27,positive,neutral,0.7023587226867676,neutral,137,22,0,False,0.21978021978021978,False,3,2,en,0.6642335766423357,False
164,Metropolis,1927,Fritz Lang,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",6,4.5,this is a movie about having a job,34,8,positive,neutral,0.7763343453407288,neutral,34,8,0,False,0.0,False,0,0,en,0.7941176470588235,False
164,Metropolis,1927,Fritz Lang,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",7,5.0,"a total raygun gothic dream where the scope is as deep and piercing as any epic being released today, the likes of which i've only been exposed to in films like Blade Runner, for which this film understandably influenced that one a shit ton. it may be silent, but you can feel the weight of every steam alarm, every light flickering, every drop of water. its physicality and mania are totally exhausting, but in the best way possible in what i imagine was fritz langs' intention. i can only imagine what this was like a theater.",528,97,positive,positive,0.4669916331768036,neutral,528,96,0,False,0.004750593824228029,False,0,0,en,0.7973484848484849,False
164,Metropolis,1927,Fritz Lang,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",9,4.5,Brb gotta call nasa real quick cause i think my wig just flew into outer space,78,16,positive,negative,0.543681800365448,neutral,78,16,0,False,0.015873015873015872,False,0,0,en,0.8076923076923077,False
164,Metropolis,1927,Fritz Lang,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",10,4.5,"Metropolis is a cinematic masterpiece. It has so many layers to it. There is so much depth in the story and characters. It’s a complete breakdown on society’s structure of leaders, the working class, technology, and religion. The effects in this movie are stunning even nearly 100 years later.",293,51,positive,positive,0.9603207111358643,positive,293,49,0,False,0.021551724137931036,False,0,0,en,0.7918088737201365,False
164,Metropolis,1927,Fritz Lang,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",11,5.0,"A visually stunning science fiction romp through still relative ideology, Metropolis is incredibly ambitious, with towering sets that astound and some damn fine displays of German expressionism. The remastered score on the Kino Lorber Blu-ray is TO DIE FOR.",257,40,positive,positive,0.9577547311782837,positive,257,39,0,False,0.07009345794392523,False,0,0,en,0.8326848249027238,False
164,Metropolis,1927,Fritz Lang,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",12,5.0,"'The mediator between head and hands must be the heart.'My mind is in complete meltdown, my hands shaking from excitement. And my heart... my heart is soaring right now.@ahwell, you were right. My mouth is dry from being unable to close it for 2.5 hours straight. I feel priviliged to have witnessed this masterclass in filmmaking. Absolutely blown away.",354,62,positive,positive,0.9368212223052979,positive,354,59,0,False,0.02158273381294964,False,0,0,en,0.7853107344632768,False
164,Metropolis,1927,Fritz Lang,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",13,5.0,"...and thus, Human Resources was invented. Amazing film. Lang was a true visual storyteller, and bent an entire medium to his will.",131,22,positive,positive,0.9566160440444946,positive,131,22,0,False,0.0392156862745098,False,0,0,en,0.7786259541984732,False
164,Metropolis,1927,Fritz Lang,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",14,4.0,fritz lang was really out there living in 2026 !!,49,9,positive,neutral,0.7485575079917908,neutral,49,10,0,False,0.0,False,2,0,en,0.6938775510204082,False
164,Metropolis,1927,Fritz Lang,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",15,4.0,"Come! It is time to give the Machine-Man your face!Come for the visuals, but stay for  Brigitte Helm’s  portrayal of villainy run amok! I adore every moment her arched eyebrows and wicked smile lights up the screen as she delights in leading the humans to their doom.Let's all watch as the world goes to the devil!",314,61,positive,positive,0.8793075680732727,positive,314,56,0,False,0.036290322580645164,False,4,0,en,0.7898089171974523,False
164,Metropolis,1927,Fritz Lang,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",16,4.0,Everybody loves scrapple ‘till they learn how it’s made.Finally got to watch this with Pressley (her all-time favorite film!) and on the big screen with a live accompaniment no less! It was the first time I had ever seen a non-contemporary film in a theatre. We’ll be back there tomorrow for something even bigger 👀,315,59,positive,positive,0.9741685390472412,positive,315,55,1,True,0.024096385542168676,False,2,0,en,0.7904761904761904,False
164,Metropolis,1927,Fritz Lang,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",17,4.5,Man this level of social commentary in 1927?! Most impressive.,62,10,positive,positive,0.8929891586303711,positive,62,10,0,False,0.043478260869565216,False,1,1,en,0.7419354838709677,False
164,Metropolis,1927,Fritz Lang,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",18,5.0,One of the best sci-fi movies ever made.,40,9,positive,positive,0.9748331904411316,positive,40,8,0,False,0.03225806451612903,False,0,0,en,0.775,False
164,Metropolis,1927,Fritz Lang,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",20,5.0,"Metropolis was pretty fucked up before Superman showed up, huh?",63,10,positive,negative,0.8488022089004517,negative,63,10,0,False,0.038461538461538464,False,0,1,en,0.8253968253968254,False
165,The Shining,1980,Stanley Kubrick,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",2,3.5,something in this movie: happenssome guy who just loves going absolutely crazy on the cello: that's my cue,106,19,neutral,positive,0.7453581690788269,positive,106,18,0,False,0.0,False,0,0,en,0.8113207547169812,False
165,The Shining,1980,Stanley Kubrick,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",3,5.0,I maintain that the scene with the guy in the bear costume is just something random and nobody in the film had any idea what it was supposed to mean.,149,30,positive,neutral,0.5690000057220459,neutral,149,30,0,False,0.008403361344537815,False,0,0,en,0.7986577181208053,False
165,The Shining,1980,Stanley Kubrick,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",4,5.0,"This review may contain spoilers. I can handle the truth.  Jack: oomf 😬Wendy: STOP.... just @ them sis Jack: HFNDNFHBGNDN ok so he killed his family in a h*tel and then himself and now he’s like.......telling me to do it LMFAOWendy: WIG LMAOOOOO but like 👀 wyd 🤔Halloran: dam.....that shit hurted 😔👌Wendy: call me shelley duBald, bitch! i’m unstanning gl running the overflop hotel 🤡Danny: oomf in the maze...........i have to laughJack: SITTING 👑💁‍♀️💅",452,77,positive,negative,0.6537209749221802,negative,452,74,10,True,0.15479876160990713,False,1,0,en,0.7146017699115044,False
