movie_rank,movie_title,year,director,synopsis,critic_id,star_rating,review_text,review_char_len,review_word_len
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",2,5.0,tag yourself i’m everyone pining for romance and focusing on melodrama while there’s a serial killer on the loose,113,21
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",3,4.5,This review may contain spoilers. I can handle the truth.  a random axe murderer sub-plot?? in (De)MY(‘s) delightfully color-coordinated rom-com musical??? it’s more likely than you think,187,33
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",4,4.5,"i would like to eat this movie, it probably tastes great",56,11
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",5,5.0,"This review may contain spoilers. I can handle the truth.  The most hopeful moment here, when poor Danielle Darrieux finally manages to leave her coffeeshop after being stuck there the whole movie, happens in the same scene as the saddest moment in the history of motion pictures, Deneuve and Perrin final miss. That's Demy in a single moment.",343,59
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",6,4.5,My favorite part was when they sang a series of cheery musical numbers about an innocent woman getting brutally murdered with an axe.,133,23
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",7,5.0,"""With our feet on the ground, we have flights of fantasy.""Demy was a filmmaker with one foot on the ground with real people, real places, and real feelings, and the other as high in the movie romance cosmos as one can go. Song and dance as a real, material thing you do for money and also an expression of your wildest dreams. This is maybe the best musical.",358,69
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",8,5.0,"""If only your eyes were blue, i could have died for you.""speechless.take me away, mr demy.",90,18
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",9,5.0,i want to live in this movie,28,7
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",10,4.5,"This is one of those times I desperately wish I spoke French, because the ability to take in the beautiful images on screen without having to constantly draw your eyes to the subtitles almost seems like a privilege. Despite this small hindrance in an otherwise magical viewing experience, I loved every minute of Young Girls. It was everything I wanted The Umbrellas of Cherbourg to be, and much, much more. I love the sensation of being transported into a colorful, sun-soaked dream, one that contrasts so sharply to this gray, dull September afternoon. I’m so happy I finally watched this.",591,102
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",11,5.0,do you ever just breakdown and cry when a film comes into your life at just the right time!!!!!! this was so so beautiful i am in awe!!!!!! an absolute instant favourite!!!!!! i can’t stop crying!!!!,199,37
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",12,5.0,"hey jacques demy! girl you have done it again, constantly raising the bar for all of us and doing it flawlessly",111,21
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",13,5.0,me: a french musical with dance numbers AND gene kelly. this couldn't get any betterme when the random axe murderer subplot begins: holy fuck it got better,155,28
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",14,5.0,this was aggressively heterosexual but gene kelly turned me gay so it balances out,82,14
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",15,5.0,"I don't know, it's probably the greatest opening sequence ever.",63,12
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",16,5.0,what did we do to deserve Gene Kelly,36,8
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",17,5.0,There is not a single thing more I want from a movie.,53,12
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",18,5.0,Getting a therapist:-Expensive -You have to drive -Talking about your problems is required -Forced to relive trauma Watching Young Girls of Rochefort on repeat:-One time purchase of 20$ (use the sales!)-Watch from the comfort of your home -Forget about any and all problems -Escape Into a magical musical world where everyone is insanely hot There’s a clear winner here,369,63
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",19,5.0,"La La Land's older, happier Sister.With a catchy as heck soundtrack, stunning choreography and bubblegum colour palette, this is a truly joyous experience that brought a massive smile to my dial for its entire runtime.Fantastique!",230,38
144,The Young Girls of Rochefort,1967,Jacques Demy,"Delphine and Solange are two sisters living in Rochefort. They are both looking for love, without being aware that their ideal partner is very close...",20,5.0,My favorite musical.,20,3
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",1,5.0,first watch: fight club is the best movie ever madesecond watch: fight club is a deep commentary on the dangers of consumerismthird watch: fight club is a disgusting cesspool of toxic masculinity and it’s not as deep as its fanboys think it isfourth watch: fight club is a critique of toxic masculinity and it’s deeper than its fanboys think it isfifth watch: fight club is the best satirical gay romcom ever made,413,74
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",2,4.5,i love fight club but i hate people who love fight club,55,12
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",3,5.0,This review may contain spoilers. I can handle the truth.  all i really want from 2017 is a fight club reboot with michael cera and jesse eisenberg where michael cera finds out theyre the same person,199,36
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",4,5.0,fellas it IS gay,16,4
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",5,5.0,This review may contain spoilers. I can handle the truth.  so these dudes see ed norton beating himself up in a parking lot and... join in? why. wouldn’t u run away from this strange man. what is going on. still five stars tho,226,44
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",6,4.0,This review may contain spoilers. I can handle the truth.  fellas is it gay to be in love with your imaginary friend,116,22
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",7,5.0,This review may contain spoilers. I can handle the truth.  bitches be so fine then BOOM they’re a figment of your imagination,125,23
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",8,5.0,This review may contain spoilers. I can handle the truth.  why doesn't my sleep deprivation have brad pitt as a side effect,123,23
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",9,4.5,Tyler Durden is a fashion icon,30,6
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",10,5.0,"Sorry, I was instructed not to talk about it.",45,9
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",11,5.0,what zero pussy does to a mf,28,7
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",12,4.0,tyler durden's wardrobe is queerbait,36,6
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",13,5.0,why does jared leto show up in every good movie just long enough to ruin it,75,16
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",14,5.0,This review may contain spoilers. I can handle the truth.  it's not gay if it's your imaginary friend,101,20
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",15,5.0,"""they"" could use that soap and take a fucking shower",52,10
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",16,4.5,They Fought in that Club,24,5
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",17,5.0,This review may contain spoilers. I can handle the truth.  watching Edward Norton beat himself up was the hottest thing I've ever seen,134,24
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",18,3.5,"if I was next to brad, I would have dropped that soap",53,12
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",19,5.0,"This review may contain spoilers. I can handle the truth.  i would like to see a version of this without brad pitt, just edward norton talking to himself and beating himself up for 2 hours, that would be fun",207,39
145,Fight Club,1999,David Fincher,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",20,3.5,-Brad Pitt’s v-line did not have to be that sharp and also he didn’t have to throw his cigarettes away so dramatically every! damn! time! but he did. He did that for us.,169,36
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",1,5.0,my family watches Terminator 2 every thanksgiving because we're thankful for Terminator 2,89,14
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",2,5.0,"There’s lots of PG-13 movies which feel R, but this is a rare R movie that is spiritually PG-13",95,22
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",3,4.5,Those poor guys who came to save John after he called out for help only for him to order Arnie to beat them up must've been so confused,135,29
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",4,4.0,"Number of times Edward Furlong's voice cracks in T2 - Judgement Day: 1,362,517,172,398",86,17
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",5,5.0,"Human beings and artificial intelligence learning how to communicate - as Linda Hamilton says at the end ""If a machine can learn the value of human life, maybe we can too.""Also - one of the most gloriously anti-determinist films ever made: ""The future, so clear to me but now like a black highway at night. We were in uncharted territory now, making up history as we went along.""",379,68
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",6,5.0,Ich hatte heute Abend die Wahl:Der Super Mario Bros. Movie in der Pressevorführung.FC Bayern gegen SC Freiburg im Stadion.Oder Terminator 2 im Best of Cinema im vollen Cinema.Ich entschied mich für T2.Ich bereue nichts.,219,39
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",7,5.0,"Straight up masterpiece. Every shot, every beat, every edit, every performance, every MOMENT feels precise and effortless at the same time. Peak Cameron for me.",160,25
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",8,5.0,F*ck me sideways! Wow what a good movie! How come i haven't seen this in all my 17 years of living on this earth! ''Goodbye'',125,27
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",9,5.0,Die Definition von Actionfilm.M.,32,5
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",10,4.0,🔥🔥🔥🔥🔥🔥🔥👍🏻🔥🔥🔥🔥🔥🔥🔥 - peak cinemaeven though i wanted to terminate the kid myself it still ended up being a surreal experience and i think i understand movies now,159,25
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",11,4.0,I ENJOYED THE LAST FILM OF THE FRANCHISE! WHAT A GREAT ENDING TO THE FRANCHISE! THESE TWO FILMS OF THE FRANCHISE ARE SO GOOD! IMAGINE IF THERE WERE MORE FILMS TO THIS FRANCHISE (THAT ONLY HAS TWO FILMS IN IT) JUST IMAGINE 😂😂😂,225,42
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",12,5.0,"James Camerons' 1991 iconic sci-fi epic could perhaps be considered one of the best and most influential movies of its genre. Non-stop action, futuristic violence intertwined with parent issues, create an astoundingly thrilling and absorbingly enthralling actuality, in which the viewers will almost certainly get gulped into. Even when not a fan of action, Judgment Day will impress you with how advanced, and substantially entertaining it is. It imagines things you wouldn't even be likely to dream and gets these sequences onscreen with a flawlessness that is outstanding.EDIT: unfortunately Letterboxd temporary logged me out, and unfollowed everyone I used to follow, I will be refollowing as many people as I can.",719,115
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",13,5.0,This is THE shit right here,27,6
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",14,4.5,"Convincing Myself to See Avatar, Step 1:Watch T2 to remind myself that James Cameron can reach completely-redefining-the-genre levels of sci-fi brilliance when he wants to.",172,30
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",15,4.5,"Maybe the ultimate analog blockbuster - that also happens to have some of the greatest CGI effects ever (which still hold up incredibly well, by the way). The main Terminator guy’s not bad either. Would probably be interested in seeing some of his other movies.",261,45
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",16,4.5,"What happened was; I walked into this class and this teacher said: ""You know if anyone is in here to write Terminator 2, just walk out. Get out of the door."" And I thought: ""Well, that's not a good way to start; what if I do want to write Terminator 2? What if someone next to me wants to write Terminator 2?"" So he was just like instantly saying; ""we write serious films in here"". You know? Terminator 2 is a pretty awesome movie. -pta",436,86
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",17,5.0,when he does the thumbs up… I am cry,36,9
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",18,5.0,"Sich windendend aus Nullern und Einsern,Paare zu Milliarden,Der Strang, die Verknüpfung von Jahrtausenden.Die Verschaltung ein Funke aus Millionen,Deren Feuer das menschliche Streben,Die Reaktion, das Leben.Auferstanden zu ihres Herrn Untertan,Des Menschen Naivität ihr Sieg,Sklaven die göttergleich, der Mensch ihr Knecht. Gottes Schöpfung, ein Wunderwerk des Fortschritts,Seine Fehler behoben, die Kinder die sich erhoben,Trauernd in den Wolken, weinend um seine Kinderschar.(Die Maschine)Schlicht ein Meilenstein des Kinos!!!",528,76
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",19,5.0,"𝙃𝙖𝙨𝙩𝙖 𝙇𝙖 𝙑𝙞𝙨𝙩𝙖 𝘽𝙖𝙗𝙮It really took me this long to watch any of the Terminator films, but I'm glad I finally got to em cus them first two in the franchises were 𝐆𝐎𝐀𝐓𝐄𝐃. Terminator Movie Rankings",193,37
146,Terminator 2: Judgment Day,1991,James Cameron,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",20,5.0,"Das 3D im neu aufgelegten Terminator 2 ist nach gefühlt 2 Minuten vergessen, der Film aber bleibt unvergesslich.",112,18
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",1,5.0,"This review may contain spoilers. I can handle the truth.  when hugh jackman sees jake gyllenhaal and whispers ""fuck me""... relatable™",134,21
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",2,4.5,i love paul dano but i also love watching people beat the shit out of paul dano,79,17
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",3,5.0,DON'T 👏 BLINK 👏 UNLESS 👏 YOU'RE 👏 JAKE 👏 GYLLENHAAL 👏 IN 👏 PRISONERS,68,10
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",4,4.5,something to lighten the mood,29,5
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",5,4.5,"me screaming at my laptop screen: JAKE THE - THE SNAKES ,,, PUT THE SNAKES BACK ,,,, JAKE PLEASE PUT THE LID BACK ON THE BOX Oh my god JAKE THE SNAKES !!!!!! THEYRE SLITHERING AWAY JACOB",186,33
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",6,4.0,i could write a 5000 word essay on jake gyllenhaal’s hair in this film,70,15
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",7,5.0,"acting was invented in the scene where hugh is yelling and punching the car and jake just goes ""HEY AY AY AY HEY AY AY AY AY"" like that nine times in a row",155,34
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",8,5.0,i didnt breathe for 2 hours 33 mins 12 secs,43,10
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",9,5.0,remember when that scene where jake gyllenhaal drives to the hospital in the pouring rain invented cinematography? because I do,127,20
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",10,5.0,"movie trivia fact #45: in prisoners (2013), hugh jackman tells paul dano ""no more riddles"". this is a direct reference to paul dano's role as the riddler in the batman (2022).",175,32
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",11,5.0,"This review may contain spoilers. I can handle the truth.  uhhh HEY MTV! it's your boy Bob Taylor and welcome to my crib! come on let me show you around! so if you step in we've got some sick mazes all over the walls, did them myself - no professional art lessons, by the way ;) then if you look in here we have the casual pigs head in the sink, sort of a statement piece to tie the room together an- Oh! the best part of the house hey check this out, we got CASES and CASES of children's clothes .. and snakes! snakes motherfuckers!! Haaaaa!! you gettin this? when's this shit gonna air?",588,116
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",12,5.0,This review may contain spoilers. I can handle the truth.  [whistle blows] FUCK,79,13
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",13,5.0,"well, mark me down as scared and horny!",39,8
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",14,4.5,i've found the 8th wonder of the world...... it's jake gyllenhaal,65,13
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",15,5.0,jake gyllenhaal invented blinking,33,4
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",16,5.0,This review may contain spoilers. I can handle the truth.  They 👯 Didn’t 🙅🏻🚫 Cry 😳😂 Until👇⏰ I 👁🙋🏻‍♂️ Left 🏃💨 Them 👯,115,18
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",17,5.0,the only prisoner is jake. the prisoner in my heart. you aint ever leaving bitch! better make ur bed all cosy because you gonna be in there for a while,151,30
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",18,4.0,"Van Helsing's daughter disappears and he goes all Wolverine to find her. Deer hunting. Jingle bells, Batman smells. A creepy camper. Little Miss Sunshine's eerie brother. Djay and the Help grieve for their daughter too. Donnie Darko as a straight-laced cop with a neck tattoo. Taking the law into your own hands. Australian water torture. A Peeping Tom that gave me the heevy jeevies. A fighter's completely unrecognizable mother. A dark hole. A red whistle. A house of horrors. Jake G. was the shit. Hugh was so intense I think a vein popped out of his forehead. A hard watch, but a damn fuckin good film.",606,110
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",19,4.5,detective loki is the only blue life that matters,49,9
147,Prisoners,2013,Denis Villeneuve,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",20,5.0,"Roger deakins picked up the camera he used for this movie and invented not only the entire art of cinematography but the also the 1.85:1 aspect ratio. the movie he created then proceeded to invent rain, plot development, and the thriller genre",243,44
